       Xposition(m)           Yposition(m)             Zposition(m)
  3.1061343070302390e+06   1.9754236063817710e+07   3.2537933837360690e+02
  3.0620206738733620e+06   1.9761135400593128e+07   3.2513669297002760e+02
  3.0178917747252816e+06   1.9767936216906372e+07   3.2489270891866030e+02
  2.9737478296242375e+06   1.9774638479047116e+07   3.2464738753995204e+02
  2.9295890586825423e+06   1.9781242153796500e+07   3.2440073016013620e+02
  2.8854156820853446e+06   1.9787747208427355e+07   3.2415273811122370e+02
  2.8412279200902300e+06   1.9794153610704180e+07   3.2390341273099690e+02
  2.7970259930249723e+06   1.9800461328883573e+07   3.2365275536299436e+02
  2.7528101212875750e+06   1.9806670331714086e+07   3.2340076735650750e+02
  2.7085805253446650e+06   1.9812780588436574e+07   3.2314745006656940e+02
  2.6643374257300305e+06   1.9818792068784308e+07   3.2289280485394204e+02
  2.6200810430444386e+06   1.9824704742983077e+07   3.2263683308511430e+02
  2.5758115979534783e+06   1.9830518581751373e+07   3.2237953613228360e+02
  2.5315293111875495e+06   1.9836233556300487e+07   3.2212091537335573e+02
  2.4872344035395705e+06   1.9841849638334736e+07   3.2186097219192607e+02
  2.4429270958648930e+06   1.9847366800051514e+07   3.2159970797727760e+02
  2.3986076090799570e+06   1.9852785014141437e+07   3.2133712412436927e+02
  2.3542761641604085e+06   1.9858104253788553e+07   3.2107322203382150e+02
  2.3099329821413460e+06   1.9863324492670342e+07   3.2080800311191456e+02
  2.2655782841150803e+06   1.9868445704957962e+07   3.2054146877057320e+02
  2.2212122912305680e+06   1.9873467865316328e+07   3.2027362042735860e+02
  2.1768352246921670e+06   1.9878390948904227e+07   3.2000445950545884e+02
  2.1324473057587030e+06   1.9883214931374440e+07   3.1973398743367950e+02
  2.0880487557421247e+06   1.9887939788873840e+07   3.1946220564643240e+02
  2.0436397960062977e+06   1.9892565498043604e+07   3.1918911558372570e+02
  1.9992206479663830e+06   1.9897092036019170e+07   3.1891471869115577e+02
  1.9547915330875365e+06   1.9901519380430464e+07   3.1863901641989710e+02
  1.9103526728832978e+06   1.9905847509402010e+07   3.1836201022668890e+02
  1.8659042889152318e+06   1.9910076401552945e+07   3.1808370157382880e+02
  1.8214466027916132e+06   1.9914206035997180e+07   3.1780409192916284e+02
  1.7769798361658970e+06   1.9918236392343525e+07   3.1752318276607140e+02
  1.7325042107358943e+06   1.9922167450695757e+07   3.1724097556346175e+02
  1.6880199482431987e+06   1.9925999191652680e+07   3.1695747180576060e+02
  1.6435272704710890e+06   1.9929731596308287e+07   3.1667267298289755e+02
  1.5990263992440973e+06   1.9933364646251790e+07   3.1638658059029920e+02
  1.5545175564267250e+06   1.9936898323567748e+07   3.1609919612887810e+02
  1.5100009639223032e+06   1.9940332610836156e+07   3.1581052110502170e+02
  1.4654768436719873e+06   1.9943667491132475e+07   3.1552055703058230e+02
  1.4209454176533390e+06   1.9946902948027786e+07   3.1522930542286530e+02
  1.3764069078798161e+06   1.9950038965588793e+07   3.1493676780462230e+02
  1.3318615363992443e+06   1.9953075528377970e+07   3.1464294570403746e+02
  1.2873095252925265e+06   1.9956012621453553e+07   3.1434784065471580e+02
  1.2427510966729363e+06   1.9958850230369724e+07   3.1405145419567630e+02
  1.1981864726847527e+06   1.9961588341176555e+07   3.1375378787133730e+02
  1.1536158755026897e+06   1.9964226940420162e+07   3.1345484323151270e+02
  1.1090395273297944e+06   1.9966766015142720e+07   3.1315462183139084e+02
  1.0644576503973664e+06   1.9969205552882552e+07   3.1285312523153345e+02
  1.0198704669630000e+06   1.9971545541674150e+07   3.1255035499785770e+02
  9.7527819930997640e+05   1.9973785970048310e+07   3.1224631270162980e+02
  9.3068106974628960e+05   1.9975926827032086e+07   3.1194099991945390e+02
  8.8607930060315600e+05   1.9977968102148900e+07   3.1163441823325950e+02
  8.4147311423379310e+05   1.9979909785418585e+07   3.1132656923028910e+02
  7.9686273301295550e+05   1.9981751867357403e+07   3.1101745450309227e+02
  7.5224837933521950e+05   1.9983494338978134e+07   3.1070707564951000e+02
  7.0763027561408830e+05   1.9985137191790063e+07   3.1039543427266494e+02
  6.6300864428092020e+05   1.9986680417799070e+07   3.1008253198095167e+02
  6.1838370778374800e+05   1.9988124009507660e+07   3.0976837038802440e+02
  5.7375568858638160e+05   1.9989467959914904e+07   3.0945295111278600e+02
  5.2912480916694800e+05   1.9990712262516633e+07   3.0913627577937740e+02
  4.8449129201681420e+05   1.9991856911305334e+07   3.0881834601716370e+02
  4.3985535964004835e+05   1.9992901900770206e+07   3.0849916346072877e+02
  3.9521723455156510e+05   1.9993847225897240e+07   3.0817872974985744e+02
  3.5057713927626464e+05   1.9994692882169165e+07   3.0785704652952757e+02
  3.0593529634845624e+05   1.9995438865565510e+07   3.0753411544990070e+02
  2.6129192830968468e+05   1.9996085172562625e+07   3.0720993816630465e+02
  2.1664725770872098e+05   1.9996631800133657e+07   3.0688451633922915e+02
  1.7200150709960200e+05   1.9997078745748610e+07   3.0655785163430840e+02
  1.2735489904115973e+05   1.9997426007374287e+07   3.0622994572231470e+02
  8.2707656095522020e+04   1.9997673583474368e+07   3.0590080027914350e+02
  3.8060000827039140e+04   1.9997821473009380e+07   3.0557041698580275e+02
 -6.5878441987193210e+03   1.9997869675436705e+07   3.0523879752840170e+02
 -5.1235656415966536e+04   1.9997818190710563e+07   3.0490594359814116e+02
 -9.5883213260198430e+04   1.9997667019282010e+07   3.0457185689129730e+02
 -1.4053029216887636e+05   1.9997416162098967e+07   3.0423653910921473e+02
 -1.8517667058260748e+05   1.9997065620606184e+07   3.0389999195829415e+02
 -2.2982212594653733e+05   1.9996615396745212e+07   3.0356221714997740e+02
 -2.7446643571131720e+05   1.9996065492954414e+07   3.0322321640073886e+02
 -3.1910937733407110e+05   1.9995415912168965e+07   3.0288299143207340e+02
 -3.6375072827957460e+05   1.9994666657820784e+07   3.0254154397047310e+02
 -4.0839026602150704e+05   1.9993817733838560e+07   3.0219887574741745e+02
 -4.5302776804327560e+05   1.9992869144647714e+07   3.0185498849938307e+02
 -4.9766301183947910e+05   1.9991820895170350e+07   3.0150988396781713e+02
 -5.4229577491691020e+05   1.9990672990825254e+07   3.0116356389912534e+02
 -5.8692583479502420e+05   1.9989425437527873e+07   3.0081603004466640e+02
 -6.3155296900846870e+05   1.9988078241690215e+07   3.0046728416072730e+02
 -6.7617695510655800e+05   1.9986631410220943e+07   3.0011732800852590e+02
 -7.2079757065580100e+05   1.9985084950525170e+07   2.9976616335418527e+02
 -7.6541459323983990e+05   1.9983438870504550e+07   2.9941379196873320e+02
 -8.1002780046119510e+05   1.9981693178557195e+07   2.9906021562808377e+02
 -8.5463696994269240e+05   1.9979847883577574e+07   2.9870543611302290e+02
 -8.9924187932765190e+05   1.9977902994956590e+07   2.9834945520920417e+02
 -9.4384230628152190e+05   1.9975858522581384e+07   2.9799227470713130e+02
 -9.8843802849313350e+05   1.9973714476835378e+07   2.9763389640214540e+02
 -1.0330288236755572e+06   1.9971470868598200e+07   2.9727432209441500e+02
 -1.0776144695674253e+06   1.9969127709245620e+07   2.9691355358892180e+02
 -1.1221947439335734e+06   1.9966685010649454e+07   2.9655159269545123e+02
 -1.1667694245666508e+06   1.9964142785177592e+07   2.9618844122857803e+02
 -1.2113382892880784e+06   1.9961501045693830e+07   2.9582410100765304e+02
 -1.2559011159488766e+06   1.9958759805557873e+07   2.9545857385679460e+02
 -1.3004576824314077e+06   1.9955919078625202e+07   2.9509186160486940e+02
 -1.3450077666497757e+06   1.9952978879247090e+07   2.9472396608548780e+02
 -1.3895511465512838e+06   1.9949939222270450e+07   2.9435488913698730e+02
 -1.4340876001174360e+06   1.9946800123037796e+07   2.9398463260242070e+02
 -1.4786169053655725e+06   1.9943561597387087e+07   2.9361319832953944e+02
 -1.5231388403487063e+06   1.9940223661651830e+07   2.9324058817079253e+02
 -1.5676531831582822e+06   1.9936786332660735e+07   2.9286680398329850e+02
 -1.6121597119236991e+06   1.9933249627737860e+07   2.9249184762884755e+02
 -1.6566582048145789e+06   1.9929613564702400e+07   2.9211572097387870e+02
 -1.7011484400413034e+06   1.9925878161868587e+07   2.9173842588947116e+02
 -1.7456301958562995e+06   1.9922043438045677e+07   2.9135996425133160e+02
 -1.7901032505551050e+06   1.9918109412537760e+07   2.9098033793978055e+02
 -1.8345673824772981e+06   1.9914076105143752e+07   2.9059954883974210e+02
 -1.8790223700079883e+06   1.9909943536157170e+07   2.9021759884072645e+02
 -1.9234679915786055e+06   1.9905711726366190e+07   2.8983448983682257e+02
 -1.9679040256680660e+06   1.9901380697053350e+07   2.8945022372668080e+02
 -2.0123302508039253e+06   1.9896950469995660e+07   2.8906480241350454e+02
 -2.0567464455635352e+06   1.9892421067464255e+07   2.8867822780503195e+02
 -2.1011523885748754e+06   1.9887792512224480e+07   2.8829050181352983e+02
 -2.1455478585182168e+06   1.9883064827535640e+07   2.8790162635577310e+02
 -2.1899326341263396e+06   1.9878238037150957e+07   2.8751160335304040e+02
 -2.2343064941866994e+06   1.9873312165317394e+07   2.8712043473109250e+02
 -2.2786692175415640e+06   1.9868287236775570e+07   2.8672812242016660e+02
 -2.3230205830897707e+06   1.9863163276759640e+07   2.8633466835495880e+02
 -2.3673603697875540e+06   1.9857940310997090e+07   2.8594007447461314e+02
 -2.4116883566495655e+06   1.9852618365708746e+07   2.8554434272270885e+02
 -2.4560043227502360e+06   1.9847197467608456e+07   2.8514747504724590e+02
 -2.5003080472246450e+06   1.9841677643903133e+07   2.8474947340063300e+02
 -2.5445993092696765e+06   1.9836058922292490e+07   2.8435033973967495e+02
 -2.5888778881452680e+06   1.9830341330968942e+07   2.8395007602555785e+02
 -2.6331435631753400e+06   1.9824524898617495e+07   2.8354868422383754e+02
 -2.6773961137488005e+06   1.9818609654415520e+07   2.8314616630442697e+02
 -2.7216353193210960e+06   1.9812595628032696e+07   2.8274252424158020e+02
 -2.7658609594146870e+06   1.9806482849630780e+07   2.8233776001388350e+02
 -2.8100728136206176e+06   1.9800271349863503e+07   2.8193187560423837e+02
 -2.8542706615993590e+06   1.9793961159876406e+07   2.8152487299985125e+02
 -2.8984542830821574e+06   1.9787552311306650e+07   2.8111675419221740e+02
 -2.9426234578718770e+06   1.9781044836282870e+07   2.8070752117710987e+02
 -2.9867779658441100e+06   1.9774438767425068e+07   2.8029717595456685e+02
 -3.0309175869484334e+06   1.9767734137844343e+07   2.7988572052887594e+02
 -3.0750421012095814e+06   1.9760930981142800e+07   2.7947315690856186e+02
 -3.1191512887280140e+06   1.9754029331413366e+07   2.7905948710637550e+02
 -3.1632449296817873e+06   1.9747029223239580e+07   2.7864471313927610e+02
 -3.2073228043269670e+06   1.9739930691695448e+07   2.7822883702842216e+02
 -3.2513846929990950e+06   1.9732733772345293e+07   2.7781186079915597e+02
 -3.2954303761140862e+06   1.9725438501243520e+07   2.7739378648099140e+02
 -3.3394596341696840e+06   1.9718044914934420e+07   2.7697461610759740e+02
 -3.3834722477460643e+06   1.9710553050452076e+07   2.7655435171678937e+02
 -3.4274679975071270e+06   1.9702962945320074e+07   2.7613299535051300e+02
 -3.4714466642016345e+06   1.9695274637551420e+07   2.7571054905483200e+02
 -3.5154080286645014e+06   1.9687488165648180e+07   2.7528701487991130e+02
 -3.5593518718173685e+06   1.9679603568601470e+07   2.7486239488000880e+02
 -3.6032779746701866e+06   1.9671620885891150e+07   2.7443669111345850e+02
 -3.6471861183220176e+06   1.9663540157485640e+07   2.7400990564265777e+02
 -3.6910760839622250e+06   1.9655361423841740e+07   2.7358204053405444e+02
 -3.7349476528714830e+06   1.9647084725904446e+07   2.7315309785813355e+02
 -3.7788006064232130e+06   1.9638710105106596e+07   2.7272307968940015e+02
 -3.8226347260840080e+06   1.9630237603368923e+07   2.7229198810637320e+02
 -3.8664497934153930e+06   1.9621667263099585e+07   2.7185982519156380e+02
 -3.9102455900745430e+06   1.9612999127194090e+07   2.7142659303146735e+02
 -3.9540218978153560e+06   1.9604233239035040e+07   2.7099229371654786e+02
 -3.9977784984897000e+06   1.9595369642491963e+07   2.7055692934122516e+02
 -4.0415151740484770e+06   1.9586408381920980e+07   2.7012050200385930e+02
 -4.0852317065427187e+06   1.9577349502164650e+07   2.6968301380673850e+02
 -4.1289278781243935e+06   1.9568193048551798e+07   2.6924446685606740e+02
 -4.1726034710478326e+06   1.9558939066897217e+07   2.6880486326195063e+02
 -4.2162582676707830e+06   1.9549587603501370e+07   2.6836420513837830e+02
 -4.2598920504552480e+06   1.9540138705150314e+07   2.6792249460321650e+02
 -4.3035046019689880e+06   1.9530592419115342e+07   2.6747973377818846e+02
 -4.3470957048858600e+06   1.9520948793152820e+07   2.6703592478886790e+02
 -4.3906651419878860e+06   1.9511207875503838e+07   2.6659106976465614e+02
 -4.4342126961654660e+06   1.9501369714894130e+07   2.6614517083877760e+02
 -4.4777381504189070e+06   1.9491434360533714e+07   2.6569823014826060e+02
 -4.5212412878596290e+06   1.9481401862116590e+07   2.6525024983392270e+02
 -4.5647218917107670e+06   1.9471272269820604e+07   2.6480123204036140e+02
 -4.6081797453083780e+06   1.9461045634307288e+07   2.6435117891594110e+02
 -4.6516146321031280e+06   1.9450722006721220e+07   2.6390009261276990e+02
 -4.6950263356605790e+06   1.9440301438690200e+07   2.6344797528669704e+02
 -4.7384146396625300e+06   1.9429783982324764e+07   2.6299482909729430e+02
 -4.7817793279081250e+06   1.9419169690217998e+07   2.6254065620783877e+02
 -4.8251201843152420e+06   1.9408458615445144e+07   2.6208545878529816e+02
 -4.8684369929210470e+06   1.9397650811563490e+07   2.6162923900033263e+02
 -4.9117295378832120e+06   1.9386746332612053e+07   2.6117199902726970e+02
 -4.9549976034811580e+06   1.9375745233111262e+07   2.6071374104408955e+02
 -4.9982409741172010e+06   1.9364647568062700e+07   2.6025446723241026e+02
 -5.0414594343171315e+06   1.9353453392948885e+07   2.5979417977747900e+02
 -5.0846527687318470e+06   1.9342162763732890e+07   2.5933288086815240e+02
 -5.1278207621382600e+06   1.9330775736858126e+07   2.5887057269688535e+02
 -5.1709631994398935e+06   1.9319292369248120e+07   2.5840725745972110e+02
 -5.2140798656689830e+06   1.9307712718306020e+07   2.5794293735626746e+02
 -5.2571705459862780e+06   1.9296036841914598e+07   2.5747761458969580e+02
 -5.3002350256832605e+06   1.9284264798435625e+07   2.5701129136671506e+02
 -5.3432730901823450e+06   1.9272396646709897e+07   2.5654396989756765e+02
 -5.3862845250385970e+06   1.9260432446056740e+07   2.5607565239600910e+02
 -5.4292691159402960e+06   1.9248372256273760e+07   2.5560634107929815e+02
 -5.4722266487102530e+06   1.9236216137636557e+07   2.5513603816818107e+02
 -5.5151569093068520e+06   1.9223964150898427e+07   2.5466474588687853e+02
 -5.5580596838251725e+06   1.9211616357290010e+07   2.5419246646307000e+02
 -5.6009347584979255e+06   1.9199172818519022e+07   2.5371920212788240e+02
 -5.6437819196965710e+06   1.9186633596769962e+07   2.5324495511587506e+02
 -5.6866009539323560e+06   1.9173998754703734e+07   2.5276972766502575e+02
 -5.7293916478574120e+06   1.9161268355457410e+07   2.5229352201671730e+02
 -5.7721537882658085e+06   1.9148442462643836e+07   2.5181634041572295e+02
 -5.8148871620946220e+06   1.9135521140351396e+07   2.5133818511019305e+02
 -5.8575915564249610e+06   1.9122504453143593e+07   2.5085905835164100e+02
 -5.9002667584831480e+06   1.9109392466058772e+07   2.5037896239492838e+02
 -5.9429125556415270e+06   1.9096185244609830e+07   2.4989789949825337e+02
 -5.9855287354196010e+06   1.9082882854783904e+07   2.4941587192313660e+02
 -6.0281150854855160e+06   1.9069485363041814e+07   2.4893288193440165e+02
 -6.0706713936563830e+06   1.9055992836318083e+07   2.4844893180017007e+02
 -6.1131974478999080e+06   1.9042405342020325e+07   2.4796402379184090e+02
 -6.1556930363352650e+06   1.9028722948028985e+07   2.4747816018407812e+02
 -6.1981579472338640e+06   1.9014945722697113e+07   2.4699134325480080e+02
 -6.2405919690211015e+06   1.9001073734849796e+07   2.4650357528516105e+02
 -6.2829948902764920e+06   1.8987107053784050e+07   2.4601485855953987e+02
 -6.3253664997355980e+06   1.8973045749268316e+07   2.4552519536552478e+02
 -6.3677065862906280e+06   1.8958889891542060e+07   2.4503458799389873e+02
 -6.4100149389914550e+06   1.8944639551315635e+07   2.4454303873862895e+02
 -6.4522913470466910e+06   1.8930294799769778e+07   2.4405054989685115e+02
 -6.4945355998249250e+06   1.8915855708555266e+07   2.4355712376885410e+02
 -6.5367474868557510e+06   1.8901322349792514e+07   2.4306276265806574e+02
 -6.5789267978304020e+06   1.8886694796071377e+07   2.4256746887104381e+02
 -6.6210733226033730e+06   1.8871973120450582e+07   2.4207124471745584e+02
 -6.6631868511930310e+06   1.8857157396457530e+07   2.4157409251006965e+02
